"","date","county","state","cases","lat","lon","total_population","num_below_poverty","num_uninsured","num_overcrowding"
"2673",2020-12-04,"Fayette","Texas",616,29.8767784041994,-96.9197845202685,24909,2630,3908,124
"2674",2020-12-04,"Fisher","Texas",169,32.7428185662215,-100.402194445457,3847,752,612,66
"2675",2020-12-04,"Floyd","Texas",198,34.0724328161038,-101.303243595094,6088,1330,1113,174
"2676",2020-12-04,"Foard","Texas",35,33.974618841559,-99.7779956377336,1320,89,218,0
"2677",2020-12-04,"Fort Bend","Texas",22501,29.5275067956293,-95.7708976303112,683756,55523,92077,7221
"2678",2020-12-04,"Franklin","Texas",256,33.1755311569528,-95.2184416195212,10571,1759,1607,100
"2679",2020-12-04,"Freestone","Texas",541,31.7049100261666,-96.1490908786672,19585,2988,2844,179
"2680",2020-12-04,"Frio","Texas",1216,28.8677925370046,-99.1082118164806,18542,3333,3068,522
"2681",2020-12-04,"Gaines","Texas",1025,32.740754760293,-102.635191629822,19485,2076,6324,322
"2682",2020-12-04,"Galveston","Texas",15348,29.3987162449929,-95.0482430808693,314485,41948,43845,3421
"2683",2020-12-04,"Garza","Texas",165,33.1798720632354,-101.29846543076,6614,624,921,55
"2684",2020-12-04,"Gillespie","Texas",774,30.3180471985844,-98.9465806571396,25732,2725,4483,405
"2685",2020-12-04,"Glasscock","Texas",33,31.8694801411351,-101.520788514188,1253,66,252,10
"2686",2020-12-04,"Goliad","Texas",183,28.657090679436,-97.4264547712951,7463,1246,913,83
"2687",2020-12-04,"Gonzales","Texas",1315,29.4566852320623,-97.4925552588455,20370,3443,4315,712
"2688",2020-12-04,"Gray","Texas",1356,35.4012137351961,-100.812603616589,23028,3359,4043,221
"2689",2020-12-04,"Grayson","Texas",4717,33.6267816670388,-96.6777313864105,124231,18877,20827,1430
"2690",2020-12-04,"Gregg","Texas",5426,32.4804733717139,-94.8169623302702,123283,21785,21633,1526
"2691",2020-12-04,"Grimes","Texas",1429,30.5434861801344,-95.9855192967837,27140,4819,4731,391
"2692",2020-12-04,"Guadalupe","Texas",4651,29.5830639575478,-97.9485855642366,147313,15190,18945,1568
"2693",2020-12-04,"Hale","Texas",4416,34.070510712366,-101.826893731821,35007,6740,6209,753
"2694",2020-12-04,"Hall","Texas",115,34.5307918871318,-100.681117659575,3162,889,624,17
"2695",2020-12-04,"Hamilton","Texas",313,31.7048222710683,-98.110709246327,8232,1174,1522,46
"2696",2020-12-04,"Hansford","Texas",255,36.2774355569722,-101.354581302719,5552,1096,1214,78
"2697",2020-12-04,"Hardeman","Texas",118,34.2902550211579,-99.7456978836053,3952,606,834,9
"2698",2020-12-04,"Hardin","Texas",1625,30.3323889083409,-94.390219466594,55624,6480,6687,261
"2699",2020-12-04,"Harris","Texas",195558,29.8578076605391,-95.3937435125859,4434257,763456,908742,86997
"2700",2020-12-04,"Harrison","Texas",1772,32.5481442754672,-94.37147534619,66431,11499,9427,851
"2701",2020-12-04,"Hartley","Texas",252,35.83999590764,-102.602932204804,5966,326,793,94
"2702",2020-12-04,"Haskell","Texas",104,33.1782360047118,-99.7303078800065,5812,1000,1002,59
